,ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
4029,2022-03-16 20:55:00,LJ,641,YXT,320,J,CA,186,0.7212786886824941
4030,2022-03-17 06:35:00,IA,925,DEN,73W,J,US,142,0.7001582301092963
4031,2022-03-17 05:50:00,CL,2588,YFI,73H,J,CA,189,0.6305975889926497
4032,2022-03-17 07:05:00,LJ,2827,YXH,320,J,CA,186,0.5860930650013514
4033,2022-03-17 07:40:00,LJ,504,YUL,319,J,CA,156,0.4948250891503336
4034,2022-03-17 07:00:00,LJ,577,YQU,320,J,CA,186,0.5187820445278976
4035,2022-03-17 06:40:00,CL,1588,CLE,73H,J,US,189,0.5529029882111931
4036,2022-03-17 06:35:00,VW,981,YYZ,321,J,CA,220,0.6513893299794123
4037,2022-03-17 07:55:00,LZ,617,SLK,AT5,J,US,48,0.49570661422333995
4038,2022-03-17 08:10:00,CL,771,YQR,73H,J,CA,189,0.6432308311967548
4039,2022-03-17 08:50:00,VW,979,YYZ,319,J,CA,143,0.7401023861733061
4040,2022-03-17 09:25:00,VW,3401,MYV,E90,J,US,98,0.7311003945271725
4041,2022-03-17 08:10:00,ZD,735,BKL,73H,J,US,189,0.6162993543207015
4042,2022-03-17 09:20:00,ZD,758,PHX,73H,J,US,189,0.6257836457821353
4043,2022-03-17 10:15:00,CL,1699,WJF,73H,J,US,189,0.6096061081110401
4044,2022-03-17 09:40:00,LZ,612,WAL,ER4,J,US,49,0.5495483463204806
4045,2022-03-17 10:25:00,LZ,614,CGZ,AT5,J,US,48,0.4635198223085848
4046,2022-03-17 10:35:00,LJ,2818,YLW,320,J,CA,186,0.6111167491242548
4047,2022-03-17 10:15:00,VW,3405,MYV,E90,J,US,98,0.7230963648098994
4048,2022-03-17 12:05:00,VW,981,YYZ,320,J,CA,180,0.7326859229007904
4049,2022-03-17 11:30:00,CL,3602,SOP,73H,J,US,189,0.5639769945711487
4050,2022-03-17 11:50:00,OK,711,YOW,320,J,CA,174,0.6552979017394026
4051,2022-03-17 13:20:00,VW,983,YYZ,320,J,CA,180,0.7352485023438476
4052,2022-03-17 12:45:00,KL,605,ICY,320,J,US,174,0.4067428008256036
4053,2022-03-17 13:10:00,IA,927,DEN,E90,J,US,100,0.7044205227040803
4054,2022-03-17 14:20:00,LZ,618,SLK,AT5,J,US,48,0.5149837953337233
4055,2022-03-17 14:05:00,VW,983,YYZ,32Q,J,CA,220,0.7154515582281514
4056,2022-03-17 13:55:00,CL,854,LAX,73H,J,US,189,0.546281249645586
4057,2022-03-17 13:35:00,CL,772,YQR,73H,J,CA,189,0.6973836236561715
4058,2022-03-17 14:05:00,YU,2349,YKA,320,J,CA,180,0.6429749574476701
4059,2022-03-17 14:20:00,CL,1556,GBR,73H,J,US,189,0.49766257328000024
4060,2022-03-17 15:50:00,LJ,667,YDQ,320,J,CA,186,0.7725615355074952
4061,2022-03-17 16:35:00,LZ,619,SLK,AT5,J,US,48,0.5325257796705443
4062,2022-03-17 15:45:00,LJ,2802,YQQ,320,J,CA,186,0.6441005836217223
4063,2022-03-17 16:40:00,LJ,642,YXT,320,J,CA,186,0.7561304864793318
4064,2022-03-17 16:30:00,VW,3402,MYV,E90,J,US,98,0.67730284349545
4065,2022-03-17 17:10:00,VW,3403,MYV,E90,J,US,98,0.6749768362912024
4066,2022-03-17 17:30:00,LJ,662,RUT,319,J,US,156,0.7611530707833329
4067,2022-03-17 18:50:00,LZ,609,KIC,ER4,J,US,49,0.6091642436103686
4068,2022-03-17 18:40:00,VW,986,YYZ,321,J,CA,220,0.6754437515465911
4069,2022-03-17 19:10:00,LJ,770,YEG,319,J,CA,156,0.7984850272589497
4070,2022-03-17 18:40:00,IR,3225,YMM,321,J,CA,220,0.4056158199246498
4071,2022-03-17 19:15:00,KL,606,ICY,320,J,US,174,0.40598639703689876
4072,2022-03-17 20:50:00,KL,585,YQR,320,J,CA,174,0.3669057400799484
4073,2022-03-17 20:30:00,LJ,769,YEG,320,J,CA,186,0.7685866315728321
4074,2022-03-18 05:30:00,IA,925,DEN,73W,J,US,142,0.7047829673429167
4075,2022-03-18 06:15:00,PW,1129,YLW,319,J,CA,143,0.7146990449771133
4076,2022-03-18 06:40:00,LJ,767,YEG,320,J,CA,186,0.7112423985514698
4077,2022-03-18 06:55:00,CL,2717,YXU,73H,J,CA,189,0.5774236750391485
4078,2022-03-18 06:50:00,ZD,785,YXU,73H,J,CA,189,0.6454242967592381
4079,2022-03-18 06:00:00,CL,2707,YAD,73H,J,CA,189,0.5326585353080161
4080,2022-03-18 07:10:00,LZ,607,KIC,ER4,J,US,49,0.4417379606545786
4081,2022-03-18 07:35:00,CL,1430,MJQ,73H,J,US,189,0.5745124659981443
4082,2022-03-18 06:45:00,LJ,504,YUL,319,J,CA,156,0.5958755887352865
4083,2022-03-18 08:00:00,VW,981,YYZ,320,J,CA,180,0.7460680787827563
4084,2022-03-18 08:05:00,CL,1746,BCC,73H,J,US,189,0.6201654233071144
4085,2022-03-18 08:25:00,CL,850,YCV,73H,J,CA,189,0.5541703982013528
4086,2022-03-18 07:50:00,KL,584,YQR,320,J,CA,174,0.38563960848366285
4087,2022-03-18 09:00:00,ZD,742,YAD,73H,J,CA,189,0.6765476206445364
4088,2022-03-18 09:30:00,VW,3401,MYV,E90,J,US,98,0.7787101613360418
4089,2022-03-18 09:45:00,IA,926,DEN,E75,J,US,88,0.6304129541211376
4090,2022-03-18 09:15:00,LZ,612,WAL,ER4,J,US,49,0.568486257375503
4091,2022-03-18 10:45:00,CL,839,YBR,73H,J,CA,189,0.6263616621966429
4092,2022-03-18 10:50:00,LZ,614,CGZ,AT5,J,US,48,0.502481146049277
4093,2022-03-18 10:10:00,YU,1628,FBY,319,J,US,156,0.6244021223905094
4094,2022-03-18 10:45:00,LZ,605,MWS,ER4,J,US,49,0.5869631136386786
4095,2022-03-18 10:25:00,CL,1391,YXY,73H,J,CA,189,0.6420938150524338
4096,2022-03-18 10:55:00,PW,1062,YLW,319,J,CA,143,0.769346939413059
4097,2022-03-18 12:05:00,LJ,641,YXT,319,J,CA,156,0.782201701566306
4098,2022-03-18 13:15:00,CL,3130,YXE,73H,J,CA,189,0.5222066008656372
4099,2022-03-18 13:40:00,VW,3401,MYV,E90,J,US,98,0.7535579797889358
4100,2022-03-18 13:00:00,BJ,3621,ZSW,32A,J,CA,180,0.5630124612698116
4101,2022-03-18 12:40:00,SV,1667,YXY,73H,J,CA,186,0.5308747544901359
4102,2022-03-18 13:20:00,YU,2808,DEN,319,J,US,156,0.5789342758444661
4103,2022-03-18 13:40:00,LZ,604,KZH,AT5,J,US,48,0.5729082582606891
4104,2022-03-18 13:50:00,IA,927,DEN,E90,J,US,100,0.7341883772401547
4105,2022-03-18 14:00:00,CL,613,YQR,73H,J,CA,189,0.7318965535094517
4106,2022-03-18 14:10:00,LZ,608,KIC,ER4,J,US,49,0.6410140250025571
4107,2022-03-18 14:05:00,LJ,578,YQU,319,J,CA,156,0.7465288807583895
4108,2022-03-18 15:05:00,CL,1103,YWQ,73H,J,CA,189,0.6312627776459278
4109,2022-03-18 15:35:00,LJ,769,YEG,320,J,CA,186,0.8596655748474423
4110,2022-03-18 14:40:00,ZD,746,YAD,73H,J,CA,189,0.663835192777028
4111,2022-03-18 16:10:00,CL,2588,YFI,73H,J,CA,189,0.6459187019002186
4112,2022-03-18 15:55:00,NV,1188,YCD,320,J,CA,180,0.5954297646370742
4113,2022-03-18 15:35:00,LJ,667,YDQ,320,J,CA,186,0.8005954920730912
4114,2022-03-18 15:35:00,CL,2653,YXH,73H,J,CA,189,0.6157342053434949
4115,2022-03-18 16:10:00,LJ,770,YEG,320,J,CA,186,0.8587564110906705
4116,2022-03-18 16:25:00,VW,3402,MYV,E90,J,US,98,0.7631876968096466
4117,2022-03-18 18:05:00,LZ,633,BPT,AT5,J,US,48,0.6000933347671062
4118,2022-03-18 17:20:00,CL,2613,PTL,73H,J,US,189,0.6199482803800485
4119,2022-03-18 18:30:00,CL,2007,LIH,73H,J,US,189,0.6645793763940652
4120,2022-03-18 17:15:00,LZ,609,KIC,ER4,J,US,49,0.6881847284113967
4121,2022-03-18 17:25:00,UK,821,YVR,319,J,CA,131,0.6282496222778896
4122,2022-03-18 19:05:00,LJ,662,RUT,320,J,US,186,0.8066004433458097
4123,2022-03-18 18:30:00,CL,670,YQR,73H,J,CA,189,0.6795327302199686
4124,2022-03-18 19:20:00,LJ,770,YEG,320,J,CA,186,0.8387598052452039
4125,2022-03-18 19:00:00,YU,1395,LAS,320,J,US,186,0.5631186378894121
4126,2022-03-18 19:35:00,LJ,667,YDQ,320,J,CA,186,0.7582837195901969
4127,2022-03-18 20:45:00,KL,606,ICY,320,J,US,174,0.3950313697317998
4128,2022-03-18 20:50:00,CL,773,YQR,73H,J,CA,189,0.6769057560931703
4129,2022-03-18 21:30:00,LJ,643,YXT,320,J,CA,186,0.7287117802733768
4130,2022-03-18 20:55:00,LJ,663,RUT,320,J,US,186,0.791560262269556
4131,2022-03-19 05:30:00,IA,925,DEN,73W,J,US,142,0.7295400278406727
4132,2022-03-19 05:30:00,PW,1129,YLW,319,J,CA,143,0.7336998142409441
4133,2022-03-19 05:35:00,CL,2444,ICL,73H,J,US,189,0.6025593976428159
4134,2022-03-19 07:15:00,CL,2732,RNH,73H,J,US,189,0.549022218788106
4135,2022-03-19 07:25:00,YT,1053,ESP,73H,C,US,189,0.7793318899581035
4136,2022-03-19 06:45:00,VW,978,YYZ,32N,J,CA,180,0.7286724192839199
4137,2022-03-19 06:55:00,LJ,2807,DEN,320,J,US,186,0.5960099112204621
4138,2022-03-19 07:05:00,CL,1641,RKS,73H,J,US,189,0.6361782755814043
4139,2022-03-19 06:15:00,CL,1391,YXY,73H,J,CA,189,0.5828628389481314
4140,2022-03-19 08:05:00,LJ,660,RUT,319,J,US,156,0.762946978835929
4141,2022-03-19 07:35:00,CL,2476,AIV,73H,J,US,189,0.6118662362080994
4142,2022-03-19 08:50:00,UA,512,EWR,75W,J,US,169,0.5761994730033438
4143,2022-03-19 08:50:00,KL,584,YQR,320,J,CA,174,0.4291677484451054
4144,2022-03-19 08:55:00,LJ,640,YXT,320,J,CA,186,0.7622687056057141
4145,2022-03-19 09:50:00,IA,926,DEN,E90,J,US,100,0.7450937032197407
4146,2022-03-19 09:25:00,CL,2753,HNM,73H,J,US,189,0.59551429710413
4147,2022-03-19 10:55:00,LZ,614,CGZ,SF3,J,US,33,0.5542179650993431
4148,2022-03-19 10:40:00,LJ,2815,YZV,320,J,CA,186,0.6732860354361191
4149,2022-03-19 11:05:00,CL,1556,GBR,73H,J,US,189,0.5450558522085374
4150,2022-03-19 11:55:00,PW,1062,YLW,319,J,CA,143,0.8119029494674587
4151,2022-03-19 11:55:00,LJ,2822,BKL,320,J,US,186,0.646817803177718
4152,2022-03-19 11:25:00,GQ,948,CYT,32Q,J,US,190,0.5985383902741885
4153,2022-03-19 12:15:00,UK,821,YVR,E90,J,CA,99,0.6574549030532052
4154,2022-03-19 12:10:00,IR,3225,YMM,321,J,CA,220,0.4719276802855098
4155,2022-03-19 13:00:00,CL,2731,BXK,73H,J,US,189,0.6138682023516824
4156,2022-03-19 14:05:00,IA,927,DEN,E90,J,US,100,0.7574839295982108
4157,2022-03-19 14:15:00,ZD,748,RFK,73H,J,US,189,0.6723868672144047
4158,2022-03-19 14:20:00,CL,772,YQR,73H,J,CA,189,0.7334260504888347
4159,2022-03-19 15:50:00,ZD,769,APH,73H,J,US,189,0.6565656296833748
4160,2022-03-19 15:10:00,CL,2359,PHX,73H,J,US,189,0.6749642334467966
4161,2022-03-19 17:10:00,VW,985,YYZ,319,J,CA,143,0.8103168150354251
4162,2022-03-19 17:10:00,IA,928,DEN,73H,J,US,186,0.6500584972706187
4163,2022-03-19 17:00:00,CL,2708,DAN,73H,J,US,189,0.5946512084387372
4164,2022-03-19 18:40:00,CL,2717,YXU,73H,J,CA,189,0.6195644572436454
4165,2022-03-19 18:30:00,CL,771,YQR,73H,J,CA,189,0.7182562222248927
4166,2022-03-19 19:00:00,YU,2824,SFO,320,J,US,186,0.5956524794315706
4167,2022-03-19 19:45:00,CL,3140,HFD,73H,J,US,189,0.6386079004605312
4168,2022-03-19 20:10:00,LJ,504,YUL,320,J,CA,186,0.7410520396732893
4169,2022-03-19 21:30:00,CL,773,YQR,73H,J,CA,189,0.7479711560229566
4170,2022-03-20 06:20:00,IA,925,DEN,73W,J,US,142,0.7308265856881121
4171,2022-03-20 06:10:00,CL,851,YHZ,73H,J,CA,189,0.5780238430435787
4172,2022-03-20 05:55:00,CL,2708,BKL,73H,J,US,189,0.5319046446488452
4173,2022-03-20 06:35:00,CL,1556,GBR,73H,J,US,189,0.499011935110478
4174,2022-03-20 07:40:00,ZD,783,AIV,73H,J,US,189,0.6474298421609206
4175,2022-03-20 06:30:00,LJ,1395,LAS,320,J,US,186,0.6617822023789133
4176,2022-03-20 06:50:00,CL,2359,PHX,73H,J,US,189,0.5947128575119206
4177,2022-03-20 07:05:00,TO,1733,YMM,73H,G,CA,189,0.6198866347244797
4178,2022-03-20 07:55:00,CL,1746,BCC,73H,J,US,189,0.586732247740124
4179,2022-03-20 08:20:00,UA,512,EWR,75W,J,US,169,0.5636029120829044
4180,2022-03-20 08:30:00,LJ,577,YQU,320,J,CA,186,0.6998207836609787
4181,2022-03-20 07:45:00,KL,584,YQR,320,J,CA,174,0.4983148964725225
4182,2022-03-20 09:40:00,ZD,735,BKL,73H,J,US,189,0.6860529055649637
4183,2022-03-20 08:35:00,CL,2727,MQI,73H,J,US,189,0.5890685439760907
4184,2022-03-20 09:50:00,JZ,957,YHM,E90,J,CA,100,0.6896394705196062
4185,2022-03-20 10:30:00,LZ,630,BPT,AT5,J,US,48,0.4896714543868806
4186,2022-03-20 11:05:00,VW,3400,MYV,E90,J,US,98,0.8224880295331074
4187,2022-03-20 10:55:00,LZ,604,KZH,ER4,J,US,49,0.6194054137930287
4188,2022-03-20 10:55:00,VW,981,YYZ,319,J,CA,143,0.8374720585901202
4189,2022-03-20 12:30:00,LJ,2801,YQQ,320,J,CA,186,0.6700639581474878
4190,2022-03-20 12:50:00,VW,986,YYZ,320,J,CA,180,0.8169995825311785
4191,2022-03-20 12:15:00,UK,821,YVR,32N,J,CA,172,0.7241766135438232
4192,2022-03-20 13:30:00,LJ,2829,RFK,320,J,US,186,0.6777938460432871
4193,2022-03-20 13:00:00,CL,929,ATU,73H,J,US,189,0.67317085316143
4194,2022-03-20 13:20:00,LJ,662,RUT,320,J,US,186,0.8386317324602005
4195,2022-03-20 13:50:00,CL,780,YQR,73H,J,CA,189,0.7502615909158137
4196,2022-03-20 13:10:00,VW,983,YYZ,32Q,J,CA,220,0.7604449902372727
4197,2022-03-20 14:25:00,ZD,758,PHX,73H,J,US,189,0.6706835669195379
4198,2022-03-20 14:40:00,CL,772,YQR,73H,J,CA,189,0.7512180265195446
4199,2022-03-20 14:55:00,LZ,612,WAL,ER4,J,US,49,0.6461070183443637
4200,2022-03-20 15:35:00,CL,854,LAX,73H,J,US,189,0.6161789445606851
4201,2022-03-20 15:05:00,CL,2220,BZF,73H,J,US,189,0.702992639611796
4202,2022-03-20 16:05:00,CL,613,YQR,73H,J,CA,189,0.7438266835596934
4203,2022-03-20 16:35:00,CL,2444,ICL,7M8,J,US,197,0.6650367622218781
4204,2022-03-20 15:15:00,LJ,663,RUT,320,J,US,186,0.8444055152710271
4205,2022-03-20 15:40:00,LZ,619,SLK,AT5,J,US,48,0.664757863480958
4206,2022-03-20 16:50:00,VW,985,YYZ,32N,J,CA,180,0.8133429932545823
4207,2022-03-20 16:50:00,LJ,667,YDQ,319,J,CA,156,0.7944976186327168
4208,2022-03-20 16:55:00,VW,3402,MYV,E90,J,US,98,0.822091378308617
4209,2022-03-20 17:30:00,IA,928,DEN,73J,J,US,188,0.713605591519055
4210,2022-03-20 17:30:00,CL,839,YBR,73H,J,CA,189,0.6450382616707102
4211,2022-03-20 17:05:00,LJ,2831,DFW,320,J,US,186,0.6978626813702207
4212,2022-03-20 17:50:00,LJ,505,YUL,320,J,CA,186,0.8051222792175093
4213,2022-03-20 18:00:00,LZ,609,KIC,ER4,J,US,49,0.7818576078902572
4214,2022-03-20 18:00:00,VW,982,YYZ,320,J,CA,180,0.8211517730809691
4215,2022-03-20 19:05:00,CL,2950,YPE,73H,J,CA,189,0.5998841181230837
4216,2022-03-20 19:10:00,CL,2924,MSP,73H,J,US,189,0.6535267124932829
4217,2022-03-20 19:25:00,BJ,3621,ZSW,32A,J,CA,180,0.5956610722907761
4218,2022-03-20 19:20:00,KL,606,ICY,320,J,US,174,0.5171919962968068
4219,2022-03-20 20:45:00,VW,987,YYZ,319,J,CA,143,0.8175812617928635
4220,2022-03-20 21:15:00,LJ,643,YXT,32Q,J,CA,235,0.7503030848654555
4221,2022-03-20 20:25:00,LJ,771,YEG,320,J,CA,186,0.8600373768672146
4222,2022-03-20 22:15:00,LJ,661,RUT,320,J,US,186,0.7908539823092767
4223,2022-03-21 06:00:00,IA,925,DEN,73W,J,US,142,0.7119830935004061
4224,2022-03-21 06:15:00,PW,1129,YLW,319,J,CA,143,0.716703904097178
4225,2022-03-21 06:05:00,LJ,577,YQU,320,J,CA,186,0.5271336274610099
4226,2022-03-21 05:45:00,CL,1292,YKA,73H,J,CA,189,0.5515935721548177
4227,2022-03-21 07:10:00,ZD,785,YXU,73H,J,CA,189,0.6650755639537855
4228,2022-03-21 07:20:00,VW,3400,MYV,E90,J,US,98,0.6794253712282158
4229,2022-03-21 06:20:00,CL,839,YBR,73H,J,CA,189,0.6187277096311785
4230,2022-03-21 06:05:00,LZ,630,BPT,AT5,J,US,48,0.47985829809139935
4231,2022-03-21 07:30:00,LJ,504,YUL,320,J,CA,186,0.6128571858203661
4232,2022-03-21 07:05:00,CL,2706,EKI,73H,J,US,189,0.5353760486718466
4233,2022-03-21 08:55:00,CL,771,YQR,73H,J,CA,189,0.681426638945517
4234,2022-03-21 08:15:00,CL,2653,YXH,73H,J,CA,189,0.5833769100718869
4235,2022-03-21 08:20:00,ZD,736,UGB,73H,J,US,189,0.6476376948114472
4236,2022-03-21 08:25:00,LJ,667,YDQ,320,J,CA,186,0.731121464044395
4237,2022-03-21 08:40:00,LJ,640,YXT,320,J,CA,186,0.7376447935867726
4238,2022-03-21 09:30:00,LJ,2801,YQQ,320,J,CA,186,0.6467857407034355
4239,2022-03-21 09:45:00,CL,613,YQR,73H,J,CA,189,0.7225491746401076
4240,2022-03-21 09:30:00,ZD,738,RNH,73H,J,US,189,0.6375222060190805
4241,2022-03-21 10:25:00,LJ,661,RUT,319,J,US,156,0.7312374026663498
4242,2022-03-21 10:55:00,LJ,2817,YLW,320,J,CA,186,0.6509791015448914
4243,2022-03-21 10:40:00,CL,850,YCV,73H,J,CA,189,0.5905630696524831
4244,2022-03-21 12:10:00,VW,981,YYZ,320,J,CA,180,0.7650378486165516
4245,2022-03-21 11:30:00,CL,772,YQR,73H,J,CA,189,0.7027843003508804
4246,2022-03-21 11:20:00,LZ,793,SLK,AT5,C,US,48,0.7916048629603569
4247,2022-03-21 11:50:00,UK,821,YVR,32N,J,CA,172,0.6572636345876401
4248,2022-03-21 13:05:00,LJ,2349,YKA,320,J,CA,186,0.5894662305618666
4249,2022-03-21 12:55:00,KL,605,ICY,320,J,US,174,0.429770427691103
4250,2022-03-21 13:20:00,SV,1667,YXY,73H,J,CA,186,0.5108516572133552
4251,2022-03-21 12:35:00,IA,927,DEN,E90,J,US,100,0.706615376790831
4252,2022-03-21 14:25:00,LJ,2802,YQQ,319,J,CA,156,0.6516043478882217
4253,2022-03-21 13:40:00,VW,983,YYZ,32Q,J,CA,220,0.7422227594434853
4254,2022-03-21 14:05:00,YU,1394,LAS,320,J,US,186,0.6190668150259397
4255,2022-03-21 13:15:00,LZ,608,KIC,ER4,J,US,49,0.6224973049180584
4256,2022-03-21 14:25:00,CL,771,YQR,73H,J,CA,189,0.7363798553902703
4257,2022-03-21 14:40:00,ZD,739,YXJ,73H,J,CA,189,0.6786377564707069
4258,2022-03-21 15:15:00,CL,1430,MJQ,73H,J,US,189,0.6010844750723228
4259,2022-03-21 16:30:00,CL,2727,MQI,73H,J,US,189,0.5586453754029109
4260,2022-03-21 15:25:00,CL,3140,HFD,73H,J,US,189,0.5999442594662422
4261,2022-03-21 16:50:00,VW,985,YYZ,321,J,CA,220,0.6920523377012483
4262,2022-03-21 15:45:00,CL,2708,DAN,73H,J,US,189,0.5630806273139225
4263,2022-03-21 17:00:00,VW,3402,MYV,E90,J,US,98,0.6819594233908685
4264,2022-03-21 16:45:00,LJ,642,YXT,319,J,CA,156,0.7995503911464624
4265,2022-03-21 18:05:00,VW,3403,MYV,E90,J,US,98,0.6837979439119521
4266,2022-03-21 17:30:00,CL,1103,YWQ,73H,J,CA,189,0.5629697306401824
4267,2022-03-21 17:40:00,VW,982,YYZ,319,J,CA,143,0.7416719241602581
4268,2022-03-21 18:25:00,LJ,2807,DEN,320,J,US,186,0.6085306780336946
4269,2022-03-21 18:45:00,UK,821,YVR,319,J,CA,131,0.6370849169537748
4270,2022-03-21 19:25:00,LJ,579,YQU,320,J,CA,186,0.6906840987382734
4271,2022-03-21 18:20:00,VW,986,YYZ,319,J,CA,143,0.7529911866628306
4272,2022-03-21 18:50:00,LJ,667,YDQ,319,J,CA,156,0.7538644758042585
4273,2022-03-21 20:05:00,VW,3406,MYV,E90,J,US,98,0.6789688103641665
4274,2022-03-21 20:20:00,LJ,663,RUT,320,J,US,186,0.76690497591505
4275,2022-03-21 20:55:00,LJ,771,YEG,319,J,CA,156,0.7607026420720837
4276,2022-03-22 05:20:00,IA,925,DEN,73W,J,US,142,0.6943572535447411
4277,2022-03-22 06:25:00,LJ,767,YEG,320,J,CA,186,0.5850008157842711
4278,2022-03-22 05:45:00,CL,2444,ICL,73H,J,US,189,0.5585482086008262
4279,2022-03-22 06:45:00,LJ,2801,YQQ,320,J,CA,186,0.598984363835011
4280,2022-03-22 06:25:00,VW,3400,MYV,E90,J,US,98,0.6597200826195745
4281,2022-03-22 07:10:00,LZ,630,BPT,AT5,J,US,48,0.42432277244065797
4282,2022-03-22 07:00:00,LJ,504,YUL,319,J,CA,156,0.5180970251065934
4283,2022-03-22 07:05:00,LZ,617,SLK,AT5,J,US,48,0.5802636268413006
4284,2022-03-22 06:55:00,VW,981,YYZ,32A,J,CA,180,0.7359901403183154
4285,2022-03-22 08:35:00,CL,771,YQR,73H,J,CA,189,0.673374574287433
4286,2022-03-22 08:05:00,KL,584,YQR,320,J,CA,174,0.4654061051252587
4287,2022-03-22 09:25:00,LJ,640,YXT,320,J,CA,186,0.7333831551172321
4288,2022-03-22 09:15:00,ZD,735,BKL,73H,J,US,189,0.6465373233622391
4289,2022-03-22 08:50:00,IA,926,DEN,E90,J,US,100,0.7304431343124019
4290,2022-03-22 10:50:00,LZ,614,CGZ,AT4,J,US,48,0.47929137808996986
4291,2022-03-22 10:20:00,LJ,577,YQU,319,J,CA,156,0.6225875413788267
4292,2022-03-22 10:20:00,LJ,2803,YXX,320,J,CA,186,0.6430339742403345
4293,2022-03-22 11:45:00,PW,1062,YLW,319,J,CA,143,0.7977192236400185
4294,2022-03-22 11:45:00,LJ,2831,DFW,320,J,US,186,0.5972464792648139
4295,2022-03-22 11:45:00,UK,821,YVR,32N,J,CA,172,0.6509122227653584
4296,2022-03-22 13:20:00,VW,3401,MYV,E90,J,US,98,0.6175269617647359
4297,2022-03-22 12:45:00,CL,857,OBT,73H,J,US,189,0.5834832635044858
4298,2022-03-22 13:05:00,VW,983,YYZ,320,J,CA,180,0.7850876317230868
4299,2022-03-22 13:50:00,CL,772,YQR,7M8,J,CA,197,0.7822726466572487
4300,2022-03-22 14:50:00,CL,2708,BKL,73H,J,US,189,0.5670069284302021
4301,2022-03-22 14:45:00,CL,1462,FTL,73H,J,US,189,0.6121768382427217
4302,2022-03-22 15:40:00,VW,985,YYZ,320,J,CA,180,0.7586033287994426
4303,2022-03-22 17:10:00,LJ,662,RUT,319,J,US,156,0.7100425185449986
4304,2022-03-22 16:40:00,VW,3402,MYV,E90,J,US,98,0.6467620499503777
4305,2022-03-22 17:15:00,IA,928,DEN,73W,J,US,142,0.7249677636302618
4306,2022-03-22 17:00:00,CL,1556,GBR,73H,J,US,189,0.4668304858679104
4307,2022-03-22 17:50:00,VW,3403,MYV,E90,J,US,98,0.641558409140873
4308,2022-03-22 18:15:00,IR,3225,YMM,321,J,CA,220,0.39645118596998136
4309,2022-03-22 18:45:00,VW,986,YYZ,319,J,CA,143,0.7629923249059161
4310,2022-03-22 18:45:00,LJ,579,YQU,319,J,CA,156,0.6819348266022336
4311,2022-03-22 19:05:00,LJ,663,RUT,320,J,US,186,0.7537879490685575
4312,2022-03-22 19:40:00,CL,2775,MOD,73H,J,US,189,0.5711430960727812
4313,2022-03-22 19:45:00,VW,3406,MYV,E90,J,US,98,0.646986373179483
4314,2022-03-22 22:20:00,CL,773,YQR,73H,J,CA,189,0.6969526707140286
4315,2022-03-23 05:35:00,CL,1292,YKA,73H,J,CA,189,0.6441518333558833
4316,2022-03-23 07:00:00,CL,2731,BXK,73H,J,US,189,0.6311078608516624
4317,2022-03-23 07:25:00,CL,1430,MJQ,73H,J,US,189,0.599425643703203
4318,2022-03-23 07:00:00,LZ,607,KIC,ER4,J,US,49,0.42821898110505124
4319,2022-03-23 06:05:00,VW,978,YYZ,320,J,CA,180,0.7698566791118323
4320,2022-03-23 07:25:00,LJ,577,YQU,320,J,CA,186,0.49179763686554356
4321,2022-03-23 07:20:00,LJ,504,YUL,319,J,CA,156,0.5245193321832357
4322,2022-03-23 07:20:00,LZ,617,SLK,AT5,J,US,48,0.5405139877892082
4323,2022-03-23 08:05:00,CL,1746,BCC,73H,J,US,189,0.574991016396892
4324,2022-03-23 08:10:00,UA,512,EWR,75W,J,US,169,0.5757490171115537
4325,2022-03-23 08:10:00,ZD,736,UGB,73H,J,US,189,0.7110641934325319
4326,2022-03-23 08:05:00,VW,3401,MYV,E90,J,US,98,0.7311087446499356
4327,2022-03-23 09:15:00,ZD,748,RFK,73H,J,US,189,0.6864372230295828
4328,2022-03-23 09:30:00,JZ,957,YHM,320,J,CA,174,0.6270232708328524
4329,2022-03-23 09:45:00,LJ,2818,YLW,319,J,CA,156,0.6964857769174748
4330,2022-03-23 11:25:00,LJ,2815,YZV,320,J,CA,186,0.7183869592880668
4331,2022-03-23 10:25:00,LJ,662,RUT,320,J,US,186,0.7457455199599562
4332,2022-03-23 11:20:00,VW,981,YYZ,321,J,CA,220,0.7567903215177403
4333,2022-03-23 12:30:00,LJ,2802,YQQ,320,J,CA,186,0.7067873492207146
4334,2022-03-23 13:25:00,CL,1391,YXY,73H,J,CA,189,0.7042666293161862
4335,2022-03-23 13:35:00,CL,563,DFW,73H,J,US,189,0.559136967168019
4336,2022-03-23 12:25:00,CL,2653,YXH,73H,J,CA,189,0.6803671795568149
4337,2022-03-23 12:55:00,LZ,604,KZH,AT5,J,US,48,0.5352834706239794
4338,2022-03-23 13:55:00,TN,510,DOH,788,J,QA,254,0.47591192046907577
4339,2022-03-23 13:25:00,LZ,608,KIC,ER4,J,US,49,0.5586654488695029
4340,2022-03-23 14:40:00,CL,2707,YAD,73H,J,CA,189,0.6709008064452251
4341,2022-03-23 14:50:00,CL,771,YQR,73H,J,CA,189,0.7762472021730774
4342,2022-03-23 16:45:00,LJ,2807,DEN,319,J,US,156,0.661516707576482
4343,2022-03-23 16:10:00,CL,2220,BZF,73H,J,US,189,0.6779798567567521
4344,2022-03-23 17:15:00,LJ,770,YEG,320,J,CA,186,0.8554740472339097
