ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-01-24 07:35:00,DO,1061,LAS,32N,J,US,180,0.161111111111111
2022-01-24 08:10:00,DO,679,YWG,32N,J,CA,180,0.127777777777777
2022-01-24 08:35:00,NI,2311,CLR,DH4,J,US,76,0.289473684210526
2022-01-24 08:10:00,EM,544,GBR,223,J,US,145,0.241379310344827
2022-01-24 08:25:00,TN,554,DOH,788,J,QA,254,0.21259842519685
2022-01-24 08:55:00,VD,759,FNK,332,J,US,278,0.568345323741007
2022-01-24 08:45:00,UK,1313,YXX,CR9,J,CA,90,0.333333333333333
2022-01-24 09:45:00,LW,547,RFK,32Q,C,US,221,0.927601809954751
2022-01-24 09:40:00,SV,1743,BWI,73H,J,US,189,0.227513227513227
2022-01-24 09:00:00,CL,1391,YYF,73H,J,CA,189,0.391534391534391
2022-01-24 10:15:00,CL,635,BWI,73H,J,US,189,0.433862433862433
2022-01-24 09:15:00,SV,1670,YEG,73H,J,CA,189,0.349206349206349
2022-01-24 09:45:00,ML,654,YKF,E95,J,CA,112,0.276785714285714
2022-01-24 10:40:00,PU,857,ASE,32N,J,US,186,0.602150537634408
2022-01-24 10:55:00,IR,1123,YFI,32A,J,CA,180,0.783333333333333
2022-01-24 11:30:00,CN,552,CKE,AT7,J,US,72,0.402777777777777
2022-01-24 11:50:00,DO,986,YXC,32N,J,CA,180,0.4
2022-01-24 11:35:00,CL,3040,FTL,73H,J,US,189,0.634920634920634
2022-01-24 11:55:00,DO,915,KWT,AT7,J,US,70,0.185714285714285
2022-01-24 12:55:00,SH,617,SIN,359,J,SG,253,0.395256916996047
2022-01-24 12:35:00,JZ,822,YHM,320,J,CA,174,0.247126436781609
2022-01-24 12:10:00,SV,1730,RNH,73H,J,US,189,0.566137566137566
2022-01-24 13:10:00,VW,771,YYZ,32A,J,CA,180,0.411111111111111
2022-01-24 13:00:00,DO,803,EWR,359,J,US,300,0.156666666666666
2022-01-24 12:25:00,DO,810,BOW,359,J,US,300,0.0766666666666666
2022-01-24 12:30:00,UK,775,YVR,32A,J,CA,168,0.25595238095238
2022-01-24 13:15:00,UK,1313,YXX,319,J,CA,138,0.289855072463768
2022-01-24 12:50:00,DO,694,YXU,32N,J,CA,180,0.622222222222222
2022-01-24 13:15:00,CN,514,EST,AT7,J,US,68,0.308823529411764
2022-01-24 14:10:00,DO,1040,ZSW,CR9,J,CA,90,0.211111111111111
2022-01-24 13:20:00,DO,1456,AUM,32N,J,US,180,0.138888888888888
2022-01-24 14:10:00,IA,876,DEN,E7W,J,US,88,0.352272727272727
2022-01-24 14:05:00,GQ,3125,ASE,73H,J,US,189,0.597883597883597
2022-01-24 15:20:00,WT,753,CAI,32N,J,EG,146,0.328767123287671
2022-01-24 14:40:00,KU,923,YZF,320,J,CA,180,0.183333333333333
2022-01-24 14:50:00,DO,974,YYJ,32N,J,CA,180,0.2
2022-01-24 15:25:00,DO,1016,DEN,CR9,J,US,88,0.136363636363636
2022-01-24 15:45:00,TN,553,DOH,788,J,QA,254,0.381889763779527
2022-01-24 15:05:00,DO,814,ORD,333,J,US,262,0.0419847328244274
2022-01-24 15:50:00,DO,1385,YXX,32N,J,CA,180,0.183333333333333
2022-01-24 16:15:00,CN,555,CKE,AT7,J,US,72,0.388888888888888
2022-01-24 16:15:00,SV,1530,CKE,73H,J,US,189,0.243386243386243
2022-01-24 17:50:00,DO,919,KWT,AT7,J,US,70,0.157142857142857
2022-01-24 17:45:00,SV,1579,YXC,73H,J,CA,189,0.407407407407407
2022-01-24 16:45:00,DO,905,CKE,320,J,US,168,0.119047619047619
2022-01-24 17:20:00,IA,877,DEN,73H,J,US,186,0.311827956989247
2022-01-24 16:45:00,DO,705,YQQ,32N,J,CA,180,0.0944444444444444
2022-01-24 17:35:00,DO,703,YZF,CR9,J,CA,90,0.211111111111111
2022-01-24 18:30:00,PW,850,YLW,319,J,CA,143,0.853146853146853
2022-01-24 18:15:00,DO,654,YXC,32N,J,CA,180,0.144444444444444
2022-01-24 19:05:00,DO,1002,YYZ,32N,J,CA,180,0.205555555555555
2022-01-24 18:55:00,IA,878,DEN,E7W,J,US,88,0.568181818181818
2022-01-24 19:00:00,DO,976,YYJ,32N,J,CA,180,0.294444444444444
2022-01-24 19:35:00,CL,1849,YXU,73H,J,CA,189,0.746031746031746
2022-01-24 19:40:00,SV,1532,CKE,73H,J,US,189,0.0793650793650793
2022-01-24 19:50:00,WN,625,AHT,788,C,US,300,0.25
2022-01-24 20:35:00,CL,1496,ICL,73H,J,US,189,0.407407407407407
2022-01-24 20:25:00,DO,990,YXC,32N,J,CA,180,0.122222222222222
2022-01-24 20:35:00,DO,747,YJO,CR9,J,CA,90,0.0555555555555555
2022-01-24 21:15:00,CL,711,YQR,73H,J,CA,189,0.767195767195767
2022-01-24 22:10:00,CL,1408,DAN,7M8,J,US,197,0.730964467005076
2022-01-25 05:25:00,IA,874,DEN,73H,J,US,186,0.548387096774193
2022-01-25 05:40:00,PW,950,YLW,319,J,CA,143,0.538461538461538
2022-01-25 06:05:00,VW,770,YYZ,320,J,CA,180,0.205555555555555
2022-01-25 07:35:00,IK,874,YAD,32B,C,CA,212,0.811320754716981
2022-01-25 08:10:00,CN,510,EST,AT7,J,US,70,0.171428571428571
2022-01-25 07:15:00,DO,700,YZF,CR9,J,CA,90,0.233333333333333
2022-01-25 07:55:00,DO,987,YXC,32N,J,CA,180,0.2
2022-01-25 07:35:00,DO,972,YYJ,32N,J,CA,180,0.316666666666666
2022-01-25 07:20:00,DO,1123,OFF,CR9,J,US,90,0.0777777777777777
2022-01-25 07:25:00,DO,697,YCD,CR9,J,CA,90,0.444444444444444
2022-01-25 08:25:00,SH,617,BWI,359,J,US,253,0.075098814229249
2022-01-25 08:00:00,CN,511,EST,AT7,J,US,68,0.367647058823529
2022-01-25 08:30:00,CN,551,CKE,AT7,J,US,72,0.5
2022-01-25 09:15:00,PO,595,YAD,73H,C,CA,189,0.724867724867724
2022-01-25 09:50:00,DO,902,CKE,32N,J,US,180,0.15
2022-01-25 09:05:00,CN,524,ONL,AT4,J,US,46,0.239130434782608
2022-01-25 09:50:00,KU,922,YZF,221,J,CA,125,0.544
2022-01-25 09:15:00,PW,1083,YLW,320,J,CA,178,0.691011235955056
2022-01-25 11:35:00,PU,857,ASE,32N,J,US,186,0.46774193548387
2022-01-25 11:00:00,CN,552,CKE,AT7,J,US,72,0.25
2022-01-25 12:10:00,SV,1730,RNH,73H,J,US,189,0.253968253968253
2022-01-25 12:35:00,DO,973,YYJ,32N,J,CA,180,0.205555555555555
2022-01-25 12:05:00,IA,876,DEN,73H,J,US,189,0.343915343915343
2022-01-25 11:50:00,JZ,822,YHM,320,J,CA,174,0.356321839080459
2022-01-25 13:20:00,VW,771,YYZ,32N,J,CA,180,0.638888888888888
2022-01-25 13:00:00,DO,1460,YKK,CR9,J,CA,90,0.166666666666666
2022-01-25 12:00:00,AY,651,YYG,320,J,CA,174,0.385057471264367
2022-01-25 13:50:00,MC,753,YXH,32N,J,CA,174,0.43103448275862
2022-01-25 13:15:00,SV,1724,YAD,73H,J,CA,189,0.576719576719576
2022-01-25 14:10:00,DO,725,YVR,32N,J,CA,180,0.133333333333333
2022-01-25 13:20:00,CN,514,EST,AT7,J,US,68,0.397058823529411
2022-01-25 14:15:00,DO,1124,OFF,CR9,J,US,88,0.193181818181818
2022-01-25 13:45:00,IA,876,DEN,E7W,J,US,88,0.431818181818181
2022-01-25 13:40:00,FP,550,DXB,77W,J,AE,360,0.505555555555555
2022-01-25 14:35:00,DO,974,YYJ,320,J,CA,168,0.166666666666666
2022-01-25 14:50:00,CL,3779,YWG,73H,J,CA,189,0.555555555555555
2022-01-25 16:15:00,MD,2043,BXS,32A,J,US,180,0.483333333333333
2022-01-25 16:05:00,TN,553,DOH,788,J,QA,254,0.503937007874015
2022-01-25 15:15:00,DO,1385,YXX,320,J,CA,168,0.386904761904761
2022-01-25 16:00:00,CN,555,CKE,AT7,J,US,72,0.305555555555555
2022-01-25 16:10:00,SV,1530,CKE,73H,J,US,189,0.296296296296296
2022-01-25 17:40:00,DO,919,KWT,AT7,J,US,70,0.185714285714285
2022-01-25 16:15:00,DO,905,CKE,320,J,US,168,0.339285714285714
2022-01-25 17:05:00,DO,989,YXC,32N,J,CA,180,0.222222222222222
2022-01-25 17:20:00,CN,516,EST,AT7,J,US,68,0.352941176470588
2022-01-25 17:00:00,CN,527,ONL,AT4,J,US,46,0.58695652173913
2022-01-25 17:55:00,SV,1530,CKE,73H,J,US,189,0.227513227513227
2022-01-25 18:40:00,DO,703,YZF,CR9,J,CA,90,0.411111111111111
2022-01-25 18:40:00,PW,850,YLW,319,J,CA,143,0.874125874125874
2022-01-25 17:40:00,UK,1314,YXX,E95,J,CA,120,0.266666666666666
2022-01-25 18:55:00,DO,654,YXC,32N,J,CA,180,0.144444444444444
2022-01-25 18:50:00,CN,556,CKE,AT7,J,US,72,0.291666666666666
2022-01-25 18:50:00,IA,878,DEN,E7W,J,US,88,0.659090909090909
2022-01-25 19:05:00,JZ,820,YHM,320,J,CA,174,0.25287356321839
2022-01-25 19:35:00,SV,1532,CKE,73H,J,US,189,0.158730158730158
2022-01-25 20:25:00,CL,3466,YYT,73H,J,CA,189,0.656084656084656
2022-01-25 19:50:00,BJ,3582,ZSW,320,J,CA,180,0.194444444444444
2022-01-25 20:05:00,DO,990,YXC,32N,J,CA,180,0.133333333333333
2022-01-25 21:20:00,DO,923,KWT,AT7,J,US,70,0.0857142857142857
2022-01-25 21:10:00,CL,1496,ICL,73H,J,US,189,0.407407407407407
2022-01-25 21:15:00,CL,1392,YQL,73H,J,CA,189,0.317460317460317
2022-01-26 03:15:00,IK,781,YXC,333,C,CA,396,0.0
2022-01-26 06:25:00,UK,1315,YXX,319,J,CA,138,0.58695652173913
2022-01-26 06:15:00,VW,770,YYZ,319,J,CA,143,0.398601398601398
2022-01-26 06:35:00,ML,653,YKF,E70,J,CA,76,0.539473684210526
2022-01-26 07:30:00,SV,1564,YYJ,73H,J,CA,189,0.185185185185185
2022-01-26 06:50:00,CL,2961,YQU,73H,J,CA,189,0.613756613756613
2022-01-26 07:45:00,IK,890,RNH,32B,C,US,212,0.985849056603773
2022-01-26 08:30:00,DO,700,YZF,CR9,J,CA,88,0.181818181818181
2022-01-26 08:00:00,DO,1047,YLL,AT7,J,CA,70,0.0142857142857142
2022-01-26 07:25:00,DO,972,YYJ,32N,J,CA,180,0.277777777777777
2022-01-26 07:45:00,DO,1350,DEN,CR9,J,US,90,0.222222222222222
2022-01-26 07:25:00,DO,704,YQQ,CR9,J,CA,90,0.511111111111111
2022-01-26 08:50:00,NU,534,UTM,AT7,J,US,64,0.15625
2022-01-26 07:55:00,CN,511,EST,AT7,J,US,68,0.5
2022-01-26 07:35:00,WN,743,CRW,788,C,US,300,0.896666666666666
2022-01-26 08:40:00,CN,551,CKE,AT7,J,US,72,0.402777777777777
2022-01-26 08:35:00,JZ,817,YHM,E90,J,CA,100,0.52
2022-01-26 09:10:00,DO,902,CKE,320,J,US,168,0.172619047619047
2022-01-26 09:25:00,LW,555,RNH,32Q,C,US,221,0.809954751131221
2022-01-26 08:30:00,CN,524,ONL,AT4,J,US,46,0.326086956521739
2022-01-26 08:55:00,DO,1445,RNH,32N,J,US,180,0.283333333333333
2022-01-26 09:10:00,PW,1083,YLW,223,J,CA,145,0.848275862068965
2022-01-26 09:45:00,CL,635,BWI,73H,J,US,189,0.582010582010582
2022-01-26 11:10:00,PU,857,ASE,32N,J,US,186,0.569892473118279
2022-01-26 11:30:00,CN,552,CKE,AT7,J,US,72,0.222222222222222
2022-01-26 11:20:00,DO,904,CKE,AT7,J,US,70,0.214285714285714
2022-01-26 11:50:00,DO,973,YYJ,32N,J,CA,180,0.155555555555555
2022-01-26 12:50:00,IA,876,DEN,73H,J,US,186,0.36021505376344
2022-01-26 11:50:00,DO,808,LUL,333,J,US,266,0.0789473684210526
2022-01-26 12:35:00,NV,1253,YCD,320,J,CA,180,0.227777777777777
2022-01-26 12:25:00,JZ,822,YHM,32B,J,CA,209,0.488038277511961
2022-01-26 12:20:00,DO,1460,YKK,CR9,J,CA,90,0.1
2022-01-26 12:50:00,DO,803,EWR,359,J,US,300,0.13
2022-01-26 13:00:00,DO,810,BOW,359,J,US,300,0.0766666666666666
2022-01-26 13:05:00,MC,753,YXH,32N,J,CA,174,0.471264367816091
2022-01-26 13:25:00,UK,1313,YXX,319,J,CA,138,0.318840579710144
2022-01-26 13:05:00,SV,1698,AMN,73H,J,US,189,0.592592592592592
2022-01-26 13:30:00,CN,514,EST,AT7,J,US,68,0.426470588235294
2022-01-26 14:00:00,GM,817,AHT,359,J,US,321,0.364485981308411
2022-01-26 14:45:00,DO,1124,OFF,CR9,J,US,88,0.272727272727272
2022-01-26 13:30:00,IA,876,DEN,E90,J,US,100,0.24
2022-01-26 13:35:00,FP,550,DXB,77W,J,AE,428,0.401869158878504
2022-01-26 14:10:00,DO,668,YYZ,32N,J,CA,180,0.444444444444444
2022-01-26 15:05:00,SV,1528,CKE,73H,J,US,189,0.338624338624338
2022-01-26 15:25:00,DO,1028,YFI,32N,J,CA,180,0.266666666666666
2022-01-26 15:00:00,TN,553,DOH,359,J,QA,283,0.618374558303886
2022-01-26 16:15:00,IR,1121,RNH,32A,J,US,186,0.596774193548387
2022-01-26 15:10:00,DO,1385,YXX,32N,J,CA,180,0.461111111111111
2022-01-26 16:00:00,CN,555,CKE,AT7,J,US,72,0.402777777777777
2022-01-26 16:40:00,SV,1530,CKE,73H,J,US,189,0.206349206349206
2022-01-26 17:35:00,DO,919,KWT,AT7,J,US,70,0.342857142857142
2022-01-26 16:15:00,SV,1570,YYJ,73H,J,CA,189,0.1005291005291
2022-01-26 17:10:00,DO,905,CKE,32N,J,US,180,0.227777777777777
2022-01-26 17:55:00,DO,686,YLW,CR9,J,CA,90,0.111111111111111
2022-01-26 18:05:00,IA,877,DEN,73H,J,US,186,0.693548387096774
2022-01-26 17:05:00,DO,705,YQQ,32N,J,CA,180,0.538888888888888
2022-01-26 17:45:00,NS,636,AMN,734,C,US,168,0.857142857142857
2022-01-26 17:45:00,CL,2475,AIV,73H,J,US,189,0.656084656084656
2022-01-26 17:30:00,DO,703,YZF,CR9,J,CA,88,0.238636363636363
2022-01-26 18:35:00,PW,850,YLW,319,J,CA,143,0.727272727272727
2022-01-26 17:55:00,CN,516,EST,AT7,J,US,72,0.388888888888888
2022-01-26 19:10:00,CN,556,CKE,AT7,J,US,72,0.458333333333333
2022-01-26 18:10:00,DO,976,YYJ,32N,J,CA,180,0.322222222222222
2022-01-26 19:40:00,ML,654,YKF,E95,J,CA,118,0.415254237288135
2022-01-26 19:25:00,EM,546,GBR,223,J,US,145,0.510344827586206
2022-01-26 19:50:00,OF,575,OTH,32Q,J,US,160,0.45
2022-01-26 21:00:00,CL,1496,ICL,7M8,J,US,197,0.517766497461928
2022-01-26 20:10:00,DO,907,CKE,320,J,US,168,0.148809523809523
2022-01-26 21:45:00,DO,923,KWT,AT7,J,US,70,0.142857142857142
2022-01-26 21:50:00,CL,711,YQR,73H,J,CA,189,0.661375661375661
2022-01-26 23:05:00,DO,976,YYJ,32N,J,CA,180,0.111111111111111
2022-01-27 06:40:00,IA,874,DEN,73H,J,US,186,0.489247311827957
2022-01-27 07:05:00,PW,950,YLW,319,J,CA,143,0.741258741258741
2022-01-27 07:00:00,VW,770,YYZ,32N,J,CA,180,0.6
2022-01-27 07:00:00,SV,1564,YYJ,73H,J,CA,189,0.1005291005291
2022-01-27 07:45:00,CN,510,EST,AT7,J,US,72,0.263888888888888
2022-01-27 08:30:00,DO,1437,PHX,32N,J,US,180,0.488888888888888
2022-01-27 07:55:00,DO,987,YXC,32N,J,CA,180,0.277777777777777
2022-01-27 07:55:00,DO,972,YYJ,32N,J,CA,180,0.283333333333333
2022-01-27 07:25:00,DO,1454,AUM,CR9,J,US,88,0.272727272727272
2022-01-27 07:45:00,NU,534,UTM,AT7,J,US,64,0.125
2022-01-27 07:30:00,CN,511,EST,AT7,J,US,68,0.441176470588235
2022-01-27 09:15:00,DO,688,YLW,CR9,J,CA,90,0.311111111111111
2022-01-27 08:10:00,JZ,817,YHM,E90,J,CA,100,0.36
2022-01-27 08:20:00,SV,1724,YXU,73H,J,CA,189,0.915343915343915
2022-01-27 08:55:00,ZY,811,YXC,73H,J,CA,189,0.391534391534391
2022-01-27 10:15:00,DO,817,HDI,333,J,US,262,0.274809160305343
2022-01-27 09:40:00,KU,922,YZF,223,J,CA,145,0.586206896551724
2022-01-27 09:35:00,PW,1083,YLW,223,J,CA,145,0.758620689655172
2022-01-27 09:30:00,VD,760,FNK,332,J,US,278,0.553956834532374
2022-01-27 11:00:00,LW,672,ARB,32Q,C,US,221,0.55656108597285
2022-01-27 11:00:00,PU,857,ASE,32N,J,US,186,0.876344086021505
2022-01-27 10:30:00,BT,660,NPA,DH4,J,US,76,0.171052631578947
2022-01-27 11:50:00,CN,552,CKE,AT7,J,US,72,0.375
2022-01-27 11:25:00,ZP,800,KEF,32Q,J,IS,192,0.395833333333333
2022-01-27 11:25:00,DO,973,YYJ,32N,J,CA,180,0.266666666666666
2022-01-27 11:20:00,IA,876,DEN,73H,J,US,186,0.354838709677419
2022-01-27 11:55:00,DO,1257,IJX,32N,J,US,180,0.255555555555555
2022-01-27 12:15:00,NV,1253,YCD,320,J,CA,180,0.316666666666666
2022-01-27 13:20:00,DO,811,CPH,333,J,DK,262,0.221374045801526
2022-01-27 11:50:00,DO,2814,ORD,333,J,US,266,0.018796992481203
2022-01-27 13:05:00,DO,1080,YJO,CR9,J,CA,90,0.1
2022-01-27 12:00:00,DO,1415,DAB,CR9,J,US,88,0.181818181818181
2022-01-27 13:35:00,AY,651,YYG,320,J,CA,174,0.494252873563218
2022-01-27 13:20:00,UK,775,YVR,32N,J,CA,180,0.416666666666666
2022-01-27 13:35:00,SV,1683,YBR,73H,J,CA,189,0.82010582010582
2022-01-27 13:10:00,DO,1070,YHM,CR9,J,CA,90,0.0333333333333333
2022-01-27 12:55:00,DO,753,HFD,CR9,J,US,90,0.1
2022-01-27 13:55:00,GQ,3125,ASE,73H,J,US,189,0.682539682539682
2022-01-27 13:40:00,DO,1040,ZSW,CR9,J,CA,88,0.227272727272727
2022-01-27 13:25:00,IA,876,DEN,E7W,J,US,88,0.397727272727272
2022-01-27 14:45:00,FP,550,DXB,77W,J,AE,428,0.52803738317757
2022-01-27 15:15:00,DO,668,YYZ,32N,J,CA,180,0.327777777777777
2022-01-27 15:20:00,DO,1031,YCD,32N,J,CA,180,0.161111111111111
2022-01-27 15:50:00,ZL,1743,DFW,32A,J,US,180,0.85
2022-01-27 16:05:00,DO,814,ORD,333,J,US,262,0.0229007633587786
2022-01-27 16:20:00,DO,1385,YXX,32N,J,CA,180,0.244444444444444
2022-01-27 17:25:00,DO,1417,YKF,CR9,J,CA,88,0.147727272727272
2022-01-27 16:05:00,IR,1124,YFI,320,J,CA,180,0.888888888888888
2022-01-27 17:05:00,DO,989,YXC,32N,J,CA,180,0.511111111111111
2022-01-27 17:45:00,SV,1570,YYJ,73H,J,CA,189,0.201058201058201
2022-01-27 17:35:00,DO,680,YWG,32N,J,CA,180,0.183333333333333
2022-01-27 17:50:00,DO,919,KWT,AT7,J,US,70,0.4
2022-01-27 18:00:00,CN,516,EST,AT7,J,US,68,0.544117647058823
2022-01-27 16:35:00,CN,527,ONL,AT4,J,US,46,0.608695652173913
2022-01-27 16:55:00,DO,705,YQQ,32N,J,CA,180,0.244444444444444
2022-01-27 18:25:00,DO,717,YLL,AT7,J,CA,70,0.1
2022-01-27 18:35:00,MD,1538,MJQ,32Q,J,US,239,0.502092050209205
2022-01-27 17:50:00,NU,536,UTM,AT7,J,US,64,0.296875
2022-01-27 17:55:00,CL,701,YBR,73H,J,CA,189,0.867724867724867
2022-01-27 18:10:00,VW,773,YYZ,32N,J,CA,180,0.611111111111111
2022-01-27 17:40:00,UK,1314,YXX,319,J,CA,132,0.704545454545454
2022-01-27 18:50:00,CN,556,CKE,AT7,J,US,72,0.680555555555555
2022-01-27 19:15:00,SV,1531,CKE,73H,J,US,189,0.566137566137566
2022-01-27 19:05:00,JZ,820,YHM,320,J,CA,174,0.333333333333333
2022-01-27 19:20:00,ML,654,YKF,E95,J,CA,118,0.491525423728813
2022-01-27 19:10:00,SV,1532,CKE,73H,J,US,189,0.243386243386243
2022-01-27 20:15:00,BJ,3582,ZSW,319,J,CA,144,0.270833333333333
2022-01-27 20:35:00,CL,702,DFW,73H,J,US,189,0.835978835978835
2022-01-27 20:45:00,CL,1496,ICL,73H,J,US,189,0.449735449735449
2022-01-27 21:15:00,DO,990,YXC,32N,J,CA,180,0.272222222222222
2022-01-27 21:45:00,DO,923,KWT,AT7,J,US,70,0.157142857142857
2022-01-27 21:50:00,MD,2574,ZTM,32A,J,CA,186,0.602150537634408
2022-01-27 21:35:00,CN,518,EST,AT7,J,US,68,0.63235294117647
2022-01-27 21:40:00,LW,672,MCE,32Q,C,US,221,0.271493212669683
2022-01-27 22:25:00,DO,976,YYJ,32N,J,CA,180,0.0388888888888888
2022-01-28 07:15:00,UK,777,YVR,32N,J,CA,180,0.711111111111111
2022-01-28 07:15:00,VW,770,YYZ,32Q,J,CA,220,0.331818181818181
2022-01-28 06:40:00,ML,653,YKF,E75,J,CA,82,0.548780487804878
2022-01-28 07:30:00,IK,886,RNH,32B,C,US,212,1.0
2022-01-28 07:35:00,SV,1564,YYJ,73H,J,CA,189,0.269841269841269
2022-01-28 07:40:00,SV,1527,CKE,73H,J,US,189,0.306878306878306
2022-01-28 07:40:00,SV,1573,YXC,73H,J,CA,189,0.365079365079365
2022-01-28 07:25:00,CL,2961,YQU,73H,J,CA,189,0.825396825396825
2022-01-28 07:10:00,DO,1047,YLL,AT7,J,CA,70,0.1
2022-01-28 08:40:00,DO,1043,ZSW,CR9,J,CA,90,0.166666666666666
2022-01-28 08:05:00,DO,1123,OFF,CR9,J,US,88,0.0454545454545454
2022-01-28 08:10:00,DO,1454,AUM,CR9,J,US,90,0.222222222222222
2022-01-28 07:35:00,CL,2781,HFD,73H,J,US,189,0.804232804232804
2022-01-28 07:40:00,NU,534,UTM,AT7,J,US,64,0.234375
2022-01-28 08:50:00,CN,511,EST,AT7,J,US,68,0.352941176470588
2022-01-28 07:40:00,DO,698,KEF,32N,J,IS,180,0.222222222222222
2022-01-28 08:05:00,DO,688,YLW,32N,J,CA,180,0.261111111111111
2022-01-28 08:40:00,JZ,817,YHM,E90,J,CA,100,0.57
2022-01-28 08:55:00,CL,1431,YBR,73H,J,CA,189,0.841269841269841
2022-01-28 08:25:00,CL,1497,ICL,7M8,J,US,197,0.715736040609137
2022-01-28 09:50:00,IK,868,BKL,32B,C,US,212,0.962264150943396
2022-01-28 08:25:00,DO,902,CKE,320,J,US,168,0.166666666666666
2022-01-28 09:20:00,DO,644,YXE,CR9,J,CA,88,0.0113636363636363
2022-01-28 10:00:00,CL,1408,DAN,7M8,J,US,197,0.83248730964467
2022-01-28 09:35:00,NH,600,MSP,E95,J,US,120,0.641666666666666
2022-01-28 09:45:00,IA,875,DEN,73H,J,US,186,0.392473118279569
2022-01-28 10:00:00,CL,2413,YWP,73H,J,CA,189,0.576719576719576
2022-01-28 10:10:00,PU,857,ASE,32N,J,US,186,0.483870967741935
2022-01-28 10:20:00,DO,679,YQR,32N,J,CA,174,0.264367816091954
2022-01-28 12:00:00,BT,660,NPA,319,J,US,144,0.173611111111111
2022-01-28 11:00:00,CN,552,CKE,AT7,J,US,72,0.597222222222222
2022-01-28 12:40:00,DO,904,CKE,AT7,J,US,70,0.3
2022-01-28 11:50:00,DO,764,AIY,32N,J,US,180,0.388888888888888
2022-01-28 11:50:00,IA,876,DEN,73W,J,US,142,0.647887323943662
2022-01-28 12:00:00,DO,915,KWT,AT7,J,US,70,0.228571428571428
2022-01-28 11:50:00,VW,771,YYZ,319,J,CA,144,0.569444444444444
2022-01-28 13:35:00,DO,1080,YJO,CR9,J,CA,90,0.122222222222222
2022-01-28 11:55:00,DO,1415,DAB,CR9,J,US,90,0.0444444444444444
2022-01-28 13:15:00,DO,810,BOW,359,J,US,300,0.0733333333333333
2022-01-28 13:10:00,DO,827,WGO,333,J,US,262,0.0267175572519083
2022-01-28 13:40:00,MC,753,YXH,32N,J,CA,174,0.57471264367816
2022-01-28 13:20:00,ZT,568,KEF,75W,J,IS,183,0.825136612021858
2022-01-28 13:15:00,CL,3240,YHZ,73H,J,CA,189,0.756613756613756
2022-01-28 13:45:00,DO,753,HFD,CR9,J,US,90,0.111111111111111
2022-01-28 14:45:00,DO,1124,OFF,CR9,J,US,88,0.397727272727272
2022-01-28 14:25:00,DO,1456,AUM,32N,J,US,180,0.155555555555555
2022-01-28 14:45:00,SV,1529,CKE,73H,J,US,189,0.534391534391534
2022-01-28 14:40:00,DO,652,YXC,CR9,J,CA,88,0.306818181818181
2022-01-28 14:25:00,CL,1391,YYF,73H,J,CA,189,0.772486772486772
2022-01-28 14:50:00,GQ,3125,ASE,73H,J,US,189,0.566137566137566
2022-01-28 15:00:00,DO,668,YYZ,32N,J,CA,180,0.344444444444444
2022-01-28 15:05:00,PU,858,ASE,32N,J,US,186,0.413978494623655
2022-01-28 16:00:00,DO,974,YYJ,32N,J,CA,180,0.316666666666666
2022-01-28 14:55:00,DO,1016,DEN,CR9,J,US,90,0.122222222222222
2022-01-28 14:40:00,CN,553,CKE,AT7,J,US,72,0.597222222222222
2022-01-28 16:30:00,DO,814,ORD,333,J,US,262,0.0381679389312977
2022-01-28 16:40:00,SV,1724,YXU,73H,J,CA,189,0.888888888888888
2022-01-28 16:25:00,CL,566,YPE,73H,J,CA,189,0.835978835978835
2022-01-28 16:45:00,SV,1530,CKE,73H,J,US,189,0.746031746031746
2022-01-28 17:45:00,DO,989,YXC,32N,J,CA,180,0.505555555555555
2022-01-28 17:50:00,SV,1570,YYJ,73H,J,CA,189,0.349206349206349
2022-01-28 16:55:00,LJ,884,SCM,320,J,US,186,0.629032258064516
2022-01-28 16:55:00,DO,729,LAS,32N,J,US,180,0.344444444444444
2022-01-28 17:50:00,CN,527,ONL,AT4,J,US,46,0.847826086956521
2022-01-28 18:25:00,SV,1530,CKE,73H,J,US,189,0.835978835978835
2022-01-28 18:20:00,GQ,1095,CYT,32Q,J,US,182,0.609890109890109
2022-01-28 17:15:00,AY,653,YYG,320,J,CA,174,0.626436781609195
2022-01-28 18:10:00,NU,536,UTM,AT7,J,US,64,0.25
2022-01-28 18:50:00,PW,850,YLW,319,J,CA,143,0.832167832167832
2022-01-28 18:45:00,DO,636,YYJ,32N,J,CA,180,0.155555555555555
2022-01-28 18:55:00,DO,1002,YYZ,32N,J,CA,180,0.255555555555555
2022-01-28 19:20:00,CN,516,EST,AT7,J,US,68,0.617647058823529
2022-01-28 19:25:00,DO,976,YYJ,32N,J,CA,180,0.133333333333333
2022-01-28 18:25:00,UK,777,YVR,319,J,CA,138,0.579710144927536
2022-01-28 19:50:00,LJ,1385,LAS,319,J,US,156,0.666666666666666
2022-01-28 20:25:00,ML,654,YKF,E95,J,CA,118,0.567796610169491
2022-01-28 20:25:00,ZY,817,YXC,73H,J,CA,189,0.428571428571428
2022-01-28 19:15:00,SV,1532,CKE,73H,J,US,189,0.529100529100529
2022-01-28 20:15:00,NH,602,MSP,E95,J,US,120,0.291666666666666
2022-01-28 20:25:00,BJ,3582,ZSW,319,J,CA,150,0.373333333333333
2022-01-28 20:10:00,LJ,1776,YLW,32A,J,CA,186,0.682795698924731
2022-01-28 20:15:00,LJ,3256,YEG,32N,J,CA,186,0.5
